date,5. adjusted close,1. open,3. low,8. split coefficient,2. high,4. close,6. volume,7. dividend amount
2018-02-06,1442.84,1361.46,1351.79,1.0,1443.99,1442.84,10773963.0,0.0
2018-02-07,1416.78,1449.0,1415.15,1.0,1460.99,1416.78,7066828.0,0.0
2018-02-08,1350.5,1429.67,1349.94,1.0,1433.75,1350.5,8108560.0,0.0
2018-02-09,1339.6,1373.49,1265.93,1.0,1383.5,1339.6,13787886.0,0.0
2018-02-12,1386.23,1364.67,1344.01,1.0,1393.81,1386.23,6682214.0,0.0
2018-02-13,1414.51,1385.93,1383.53,1.0,1419.72,1414.51,5858860.0,0.0
2018-02-14,1451.05,1406.25,1403.36,1.0,1452.06,1451.05,5881238.0,0.0
2018-02-15,1461.76,1466.89,1436.84,1.0,1468.94,1461.76,5598111.0,0.0
2018-02-16,1448.69,1457.37,1446.56,1.0,1465.8,1448.69,4410879.0,0.0
2018-02-20,1468.35,1446.49,1446.49,1.0,1488.77,1468.35,6388374.0,0.0
2018-02-21,1482.92,1485.0,1478.92,1.0,1503.49,1482.92,6216694.0,0.0
2018-02-22,1485.34,1495.36,1475.76,1.0,1502.54,1485.34,4732555.0,0.0
2018-02-23,1500.0,1495.34,1486.5,1.0,1500.0,1500.0,4327008.0,0.0
2018-02-26,1521.95,1509.2,1507.0,1.0,1522.84,1521.95,4909053.0,0.0
2018-02-27,1511.98,1524.5,1507.21,1.0,1526.78,1511.98,4708378.0,0.0
2018-02-28,1512.45,1519.51,1512.0,1.0,1528.7,1512.45,4426580.0,0.0
2018-03-01,1493.45,1513.6,1465.0,1.0,1518.49,1493.45,6835230.0,0.0
2018-03-02,1500.25,1469.1,1455.01,1.0,1501.05,1500.25,6587564.0,0.0
2018-03-05,1523.61,1494.24,1481.0,1.0,1525.38,1523.61,5233934.0,0.0
2018-03-06,1537.64,1533.2,1528.0,1.0,1542.13,1537.64,4561718.0,0.0
2018-03-07,1545.0,1526.52,1522.51,1.0,1545.9,1545.0,4174123.0,0.0
2018-03-08,1551.86,1550.0,1545.25,1.0,1554.88,1551.86,3512528.0,0.0
2018-03-09,1578.89,1563.5,1559.08,1.0,1578.94,1578.89,4417059.0,0.0
2018-03-12,1598.39,1592.6,1586.7,1.0,1605.33,1598.39,5115886.0,0.0
2018-03-13,1588.18,1615.96,1578.01,1.0,1617.54,1588.18,6427066.0,0.0
2018-03-14,1591.0,1597.0,1590.89,1.0,1606.44,1591.0,4164395.0,0.0
2018-03-15,1582.32,1595.0,1578.11,1.0,1596.91,1582.32,4026744.0,0.0
2018-03-16,1571.68,1583.45,1567.5,1.0,1589.44,1571.68,5145054.0,0.0
2018-03-19,1544.93,1554.53,1525.35,1.0,1561.66,1544.93,6376619.0,0.0
2018-03-20,1586.51,1550.34,1545.41,1.0,1587.0,1586.51,4507049.0,0.0
2018-03-21,1581.86,1586.45,1563.17,1.0,1590.0,1581.86,4667291.0,0.0
2018-03-22,1544.92,1565.47,1542.4,1.0,1573.85,1544.92,6177737.0,0.0
2018-03-23,1495.56,1539.01,1495.36,1.0,1549.02,1495.56,7843966.0,0.0
2018-03-26,1555.86,1530.0,1499.25,1.0,1556.99,1555.86,5547618.0,0.0
2018-03-27,1497.05,1572.4,1482.32,1.0,1575.96,1497.05,6793279.0,0.0
2018-03-28,1431.42,1447.0,1386.17,1.0,1455.9,1431.42,13705317.0,0.0
2018-03-29,1447.34,1406.0,1365.2,1.0,1455.47,1447.34,12581121.0,0.0
2018-04-02,1371.99,1417.62,1355.0,1.0,1421.36,1371.99,10463607.0,0.0
2018-04-03,1392.05,1391.38,1355.33,1.0,1414.0,1392.05,10231212.0,0.0
2018-04-04,1410.57,1358.24,1352.88,1.0,1415.39,1410.57,6982305.0,0.0
2018-04-05,1451.75,1441.99,1427.07,1.0,1459.56,1451.75,6413459.0,0.0
2018-04-06,1405.23,1429.97,1400.26,1.0,1452.5,1405.23,5882257.0,0.0
2018-04-09,1406.08,1425.03,1402.57,1.0,1438.48,1406.08,4208206.0,0.0
2018-04-10,1436.22,1431.99,1415.7,1.0,1438.38,1436.22,4280144.0,0.0
2018-04-11,1427.05,1439.44,1424.89,1.0,1448.78,1427.05,3582533.0,0.0
2018-04-12,1448.5,1439.5,1435.06,1.0,1452.12,1448.5,3135027.0,0.0
2018-04-13,1430.79,1449.14,1424.52,1.0,1459.78,1430.79,3685267.0,0.0
2018-04-16,1441.5,1445.0,1427.48,1.0,1447.0,1441.5,2808624.0,0.0
2018-04-17,1503.83,1462.3,1457.02,1.0,1507.19,1503.83,5114403.0,0.0
2018-04-18,1527.84,1514.65,1504.11,1.0,1533.8,1527.84,5227509.0,0.0
2018-04-19,1556.91,1543.22,1539.06,1.0,1568.52,1556.91,6523728.0,0.0
2018-04-20,1527.49,1561.2,1516.09,1.0,1561.2,1527.49,5541622.0,0.0
2018-04-23,1517.86,1546.69,1503.41,1.0,1548.0,1517.86,4465424.0,0.0
2018-04-24,1460.09,1535.8,1448.45,1.0,1539.5,1460.09,7494699.0,0.0
2018-04-25,1460.17,1458.0,1415.02,1.0,1469.99,1460.17,6587290.0,0.0
2018-04-26,1517.96,1485.01,1478.5,1.0,1529.42,1517.96,8801101.0,0.0
2018-04-27,1572.62,1634.01,1567.39,1.0,1638.1,1572.62,13053241.0,0.0
2018-04-30,1566.13,1582.5,1560.94,1.0,1596.0,1566.13,5464085.0,0.0
2018-05-01,1582.26,1563.22,1552.18,1.0,1585.0,1582.26,4572071.0,0.0
2018-05-02,1569.68,1580.98,1566.36,1.0,1588.5,1569.68,4360273.0,0.0
2018-05-03,1572.08,1560.01,1546.02,1.0,1574.8,1572.08,4251917.0,0.0
2018-05-04,1580.95,1562.45,1562.19,1.0,1584.9,1580.95,3443567.0,0.0
2018-05-07,1600.14,1589.34,1587.83,1.0,1606.95,1600.14,3801855.0,0.0
2018-05-08,1592.39,1595.0,1582.51,1.0,1596.88,1592.39,3067949.0,0.0
2018-05-09,1608.0,1600.0,1592.0,1.0,1608.0,1608.0,3637302.0,0.0
2018-05-10,1609.08,1608.48,1603.44,1.0,1615.6,1609.08,2817450.0,0.0
2018-05-11,1602.91,1610.99,1597.89,1.0,1611.1,1602.91,2263900.0,0.0
2018-05-14,1601.54,1604.0,1600.05,1.0,1611.18,1601.54,2509483.0,0.0
2018-05-15,1576.12,1587.8,1565.22,1.0,1587.8,1576.12,5077465.0,0.0
2018-05-16,1587.28,1577.5,1576.67,1.0,1594.43,1587.28,2570572.0,0.0
2018-05-17,1581.76,1580.56,1573.0,1.0,1594.04,1581.76,2147606.0,0.0
