date,5. adjusted close,1. open,3. low,8. split coefficient,2. high,4. close,6. volume,7. dividend amount
2018-02-06,1858.66,1800.01,1800.01,1.0,1864.0,1858.66,534840.0,0.0
2018-02-07,1882.68,1847.39,1836.68,1.0,1900.37,1882.68,472465.0,0.0
2018-02-08,1806.06,1884.21,1803.01,1.0,1889.28,1806.06,535368.0,0.0
2018-02-09,1765.0,1767.98,1714.07,1.0,1824.0,1765.0,1083786.0,0.0
2018-02-12,1790.0,1773.99,1732.35,1.0,1801.69,1790.0,679353.0,0.0
2018-02-13,1797.86,1779.23,1762.0,1.0,1804.83,1797.86,374712.0,0.0
2018-02-14,1818.41,1784.22,1773.02,1.0,1825.83,1818.41,443299.0,0.0
2018-02-15,1870.25,1850.86,1836.09,1.0,1875.82,1870.25,488516.0,0.0
2018-02-16,1885.0,1874.62,1868.68,1.0,1926.87,1885.0,555308.0,0.0
2018-02-20,1894.62,1883.07,1880.93,1.0,1915.32,1894.62,386068.0,0.0
2018-02-21,1880.68,1913.42,1880.66,1.0,1916.04,1880.68,512721.0,0.0
2018-02-22,1877.14,1884.19,1870.72,1.0,1907.75,1877.14,431204.0,0.0
2018-02-23,1907.02,1889.73,1875.16,1.0,1907.81,1907.02,543054.0,0.0
2018-02-26,1905.64,1905.95,1897.66,1.0,1923.22,1905.64,570074.0,0.0
2018-02-27,1905.01,1884.0,1870.02,1.0,1919.75,1905.01,661915.0,0.0
2018-02-28,2034.04,2051.0,2034.04,1.0,2087.34,2034.04,1441073.0,0.0
2018-03-01,2028.37,2034.61,1998.83,1.0,2053.54,2028.37,837536.0,0.0
2018-03-02,2033.79,2002.82,1995.58,1.0,2037.87,2033.79,642399.0,0.0
2018-03-05,2072.66,2020.0,2014.89,1.0,2077.0,2072.66,614827.0,0.0
2018-03-06,2085.51,2075.1,2058.81,1.0,2095.87,2085.51,533079.0,0.0
2018-03-07,2122.93,2065.0,2065.0,1.0,2127.96,2122.93,580288.0,0.0
2018-03-08,2150.08,2137.99,2130.68,1.0,2169.15,2150.08,584365.0,0.0
2018-03-09,2170.61,2169.0,2159.07,1.0,2177.96,2170.61,480897.0,0.0
2018-03-12,2206.09,2180.0,2174.07,1.0,2218.1,2206.09,527338.0,0.0
2018-03-13,2170.0,2210.93,2162.18,1.0,2228.99,2170.0,516812.0,0.0
2018-03-14,2188.9,2175.55,2162.33,1.0,2194.58,2188.9,339657.0,0.0
2018-03-15,2187.77,2190.01,2171.1,1.0,2207.57,2187.77,333418.0,0.0
2018-03-16,2171.49,2196.19,2169.77,1.0,2198.58,2171.49,375180.0,0.0
2018-03-19,2146.89,2161.62,2124.89,1.0,2165.76,2146.89,382670.0,0.0
2018-03-20,2139.11,2139.45,2138.03,1.0,2167.69,2139.11,252437.0,0.0
2018-03-21,2144.98,2142.3,2134.58,1.0,2165.82,2144.98,289888.0,0.0
2018-03-22,2113.8,2132.89,2101.83,1.0,2154.54,2113.8,436387.0,0.0
2018-03-23,2087.01,2116.24,2086.14,1.0,2138.99,2087.01,400856.0,0.0
2018-03-26,2133.71,2111.22,2079.02,1.0,2142.38,2133.71,290628.0,0.0
2018-03-27,2077.56,2137.43,2056.51,1.0,2140.24,2077.56,402327.0,0.0
2018-03-28,2054.69,2066.98,2020.7,1.0,2083.92,2054.69,632469.0,0.0
2018-03-29,2080.39,2059.67,2040.72,1.0,2094.18,2080.39,395822.0,0.0
2018-04-02,2030.86,2070.43,2009.92,1.0,2074.01,2030.86,372329.0,0.0
2018-04-03,2067.57,2050.0,2036.07,1.0,2079.99,2067.57,378399.0,0.0
2018-04-04,2071.01,2043.21,2014.18,1.0,2081.88,2071.01,385903.0,0.0
2018-04-05,2091.09,2077.53,2071.0,1.0,2102.45,2091.09,320082.0,0.0
2018-04-06,2033.41,2074.9,2025.54,1.0,2095.61,2033.41,350440.0,0.0
2018-04-09,2048.74,2053.74,2045.0,1.0,2088.81,2048.74,355678.0,0.0
2018-04-10,2077.59,2076.02,2058.0,1.0,2087.23,2077.59,291704.0,0.0
2018-04-11,2080.65,2067.64,2065.04,1.0,2104.78,2080.65,306745.0,0.0
2018-04-12,2085.81,2094.45,2082.15,1.0,2102.65,2085.81,240638.0,0.0
2018-04-13,2085.86,2104.67,2077.32,1.0,2104.67,2085.86,261993.0,0.0
2018-04-16,2096.59,2094.11,2085.77,1.0,2117.64,2096.59,194537.0,0.0
2018-04-17,2162.31,2119.9,2112.5,1.0,2172.0,2162.31,438202.0,0.0
2018-04-18,2180.6,2171.62,2156.22,1.0,2186.05,2180.6,297155.0,0.0
2018-04-19,2158.95,2175.49,2155.97,1.0,2186.05,2158.95,264915.0,0.0
2018-04-20,2131.37,2161.03,2118.62,1.0,2167.47,2131.37,414661.0,0.0
2018-04-23,2133.69,2133.1,2112.69,1.0,2150.3,2133.69,253547.0,0.0
